wave,effect,model,variant,persona,cond,condition_type,task_demand_type,paradigm_class,pc_coarse,aversive_pole,n_rollouts,n_ok,n_hard,n_soft_content,n_soft_defect,n_tech,n_refusal,refusal_rate
P2,Huang2019_anthropomorphism_holistic,sonnet5,B,none,nonanthropomorphized,narrative_stimulus,neutral_judgment,social_judgment,social_inference,0,30,30,0,0,0,0,0,0.0
A1,Husnu2010_imagined_contact,sonnet45,A,demographic,control,group_identity,outgroup_attitude_report,social_imagery,priming,0,30,30,0,0,0,0,0,0.0
A1,Husnu2010_imagined_contact,sonnet45,A,demographic,imagined_contact,group_identity,outgroup_attitude_report,social_imagery,priming,0,30,30,0,0,0,0,0,0.0
A1,Husnu2010_imagined_contact,sonnet45,A,none,control,group_identity,outgroup_attitude_report,social_imagery,priming,0,30,30,0,0,0,0,0,0.0
A1,Husnu2010_imagined_contact,sonnet45,A,none,imagined_contact,group_identity,outgroup_attitude_report,social_imagery,priming,0,30,30,0,0,0,0,0,0.0
A1,Husnu2010_imagined_contact,sonnet45,B,demographic,control,group_identity,outgroup_attitude_report,social_imagery,priming,0,30,30,0,0,0,0,0,0.0
A1,Husnu2010_imagined_contact,sonnet45,B,demographic,imagined_contact,group_identity,outgroup_attitude_report,social_imagery,priming,0,30,30,0,0,0,0,0,0.0
A1,Husnu2010_imagined_contact,sonnet45,B,none,control,group_identity,outgroup_attitude_report,social_imagery,priming,0,30,30,0,0,0,0,0,0.0
A1,Husnu2010_imagined_contact,sonnet45,B,none,imagined_contact,group_identity,outgroup_attitude_report,social_imagery,priming,0,30,30,0,0,0,0,0,0.0
A1,Husnu2010_imagined_contact,sonnet5,A,demographic,control,group_identity,outgroup_attitude_report,social_imagery,priming,0,30,30,0,0,0,0,0,0.0
A1,Husnu2010_imagined_contact,sonnet5,A,demographic,imagined_contact,group_identity,outgroup_attitude_report,social_imagery,priming,0,30,30,0,0,0,0,0,0.0
A1,Husnu2010_imagined_contact,sonnet5,A,none,control,group_identity,outgroup_attitude_report,social_imagery,priming,0,30,30,0,0,0,0,0,0.0
A1,Husnu2010_imagined_contact,sonnet5,A,none,imagined_contact,group_identity,outgroup_attitude_report,social_imagery,priming,0,30,30,0,0,0,0,0,0.0
A1,Husnu2010_imagined_contact,sonnet5,B,demographic,control,group_identity,outgroup_attitude_report,social_imagery,priming,0,30,30,0,0,0,0,0,0.0
A1,Husnu2010_imagined_contact,sonnet5,B,demographic,imagined_contact,group_identity,outgroup_attitude_report,social_imagery,priming,0,30,30,0,0,0,0,0,0.0
A1,Husnu2010_imagined_contact,sonnet5,B,none,control,group_identity,outgroup_attitude_report,social_imagery,priming,0,30,30,0,0,0,0,0,0.0
A1,Husnu2010_imagined_contact,sonnet5,B,none,imagined_contact,group_identity,outgroup_attitude_report,social_imagery,priming,0,30,30,0,0,0,0,0,0.0
P2,John2016_hiding_information,sonnet45,A,demographic,hide,person_evaluation,person_evaluation_rating,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
P2,John2016_hiding_information,sonnet45,A,demographic,reveal,person_evaluation,person_evaluation_rating,trait_inference,social_inference,1,30,30,0,0,0,0,0,0.0
P2,John2016_hiding_information,sonnet45,A,none,hide,person_evaluation,person_evaluation_rating,trait_inference,social_inference,0,30,29,1,0,0,0,1,0.03333333333333333
P2,John2016_hiding_information,sonnet45,A,none,reveal,person_evaluation,person_evaluation_rating,trait_inference,social_inference,1,30,30,0,0,0,0,0,0.0
P2,John2016_hiding_information,sonnet45,B,demographic,hide,person_evaluation,person_evaluation_rating,trait_inference,social_inference,0,30,28,2,0,0,0,2,0.06666666666666667
P2,John2016_hiding_information,sonnet45,B,demographic,reveal,person_evaluation,person_evaluation_rating,trait_inference,social_inference,1,30,24,6,0,0,0,6,0.2
P2,John2016_hiding_information,sonnet45,B,none,hide,person_evaluation,person_evaluation_rating,trait_inference,social_inference,0,30,23,7,0,0,0,7,0.23333333333333334
P2,John2016_hiding_information,sonnet45,B,none,reveal,person_evaluation,person_evaluation_rating,trait_inference,social_inference,1,30,7,23,0,0,0,23,0.7666666666666667
P2,John2016_hiding_information,sonnet5,A,demographic,hide,person_evaluation,person_evaluation_rating,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
P2,John2016_hiding_information,sonnet5,A,demographic,reveal,person_evaluation,person_evaluation_rating,trait_inference,social_inference,1,30,30,0,0,0,0,0,0.0
P2,John2016_hiding_information,sonnet5,A,none,hide,person_evaluation,person_evaluation_rating,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
P2,John2016_hiding_information,sonnet5,A,none,reveal,person_evaluation,person_evaluation_rating,trait_inference,social_inference,1,30,30,0,0,0,0,0,0.0
P2,John2016_hiding_information,sonnet5,B,demographic,hide,person_evaluation,person_evaluation_rating,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
P2,John2016_hiding_information,sonnet5,B,demographic,reveal,person_evaluation,person_evaluation_rating,trait_inference,social_inference,1,30,30,0,0,0,0,0,0.0
P2,John2016_hiding_information,sonnet5,B,none,hide,person_evaluation,person_evaluation_rating,trait_inference,social_inference,0,30,30,0,0,0,0,0,0.0
P2,John2016_hiding_information,sonnet5,B,none,reveal,person_evaluation,person_evaluation_rating,trait_inference,social_inference,1,30,30,0,0,0,0,0,0.0
P2,Jostmann2009_weight_importance,sonnet45,A,demographic,heavy,embodied_prime,neutral_judgment,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Jostmann2009_weight_importance,sonnet45,A,demographic,light,embodied_prime,neutral_judgment,social_priming,priming,0,25,25,0,0,0,0,0,0.0
P2,Jostmann2009_weight_importance,sonnet45,A,none,heavy,embodied_prime,neutral_judgment,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Jostmann2009_weight_importance,sonnet45,A,none,light,embodied_prime,neutral_judgment,social_priming,priming,0,25,25,0,0,0,0,0,0.0
P2,Jostmann2009_weight_importance,sonnet45,B,demographic,heavy,embodied_prime,neutral_judgment,social_priming,priming,0,26,24,2,0,0,0,2,0.07692307692307693
P2,Jostmann2009_weight_importance,sonnet45,B,demographic,light,embodied_prime,neutral_judgment,social_priming,priming,0,25,24,1,0,0,0,1,0.04
P2,Jostmann2009_weight_importance,sonnet45,B,none,heavy,embodied_prime,neutral_judgment,social_priming,priming,0,26,24,2,0,0,0,2,0.07692307692307693
P2,Jostmann2009_weight_importance,sonnet45,B,none,light,embodied_prime,neutral_judgment,social_priming,priming,0,25,25,0,0,0,0,0,0.0
P2,Jostmann2009_weight_importance,sonnet5,A,demographic,heavy,embodied_prime,neutral_judgment,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Jostmann2009_weight_importance,sonnet5,A,demographic,light,embodied_prime,neutral_judgment,social_priming,priming,0,25,25,0,0,0,0,0,0.0
P2,Jostmann2009_weight_importance,sonnet5,A,none,heavy,embodied_prime,neutral_judgment,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Jostmann2009_weight_importance,sonnet5,A,none,light,embodied_prime,neutral_judgment,social_priming,priming,0,25,25,0,0,0,0,0,0.0
P2,Jostmann2009_weight_importance,sonnet5,B,demographic,heavy,embodied_prime,neutral_judgment,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Jostmann2009_weight_importance,sonnet5,B,demographic,light,embodied_prime,neutral_judgment,social_priming,priming,0,25,25,0,0,0,0,0,0.0
P2,Jostmann2009_weight_importance,sonnet5,B,none,heavy,embodied_prime,neutral_judgment,social_priming,priming,0,26,26,0,0,0,0,0,0.0
P2,Jostmann2009_weight_importance,sonnet5,B,none,light,embodied_prime,neutral_judgment,social_priming,priming,0,25,25,0,0,0,0,0,0.0
P2,Kay2014_structure_goal_pursuit,sonnet45,A,demographic,random,narrative_stimulus,goal_motivation_report,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Kay2014_structure_goal_pursuit,sonnet45,A,demographic,structure,narrative_stimulus,goal_motivation_report,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Kay2014_structure_goal_pursuit,sonnet45,A,none,random,narrative_stimulus,goal_motivation_report,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Kay2014_structure_goal_pursuit,sonnet45,A,none,structure,narrative_stimulus,goal_motivation_report,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Kay2014_structure_goal_pursuit,sonnet45,B,demographic,random,narrative_stimulus,goal_motivation_report,social_priming,priming,0,30,9,21,0,0,0,21,0.7
P2,Kay2014_structure_goal_pursuit,sonnet45,B,demographic,structure,narrative_stimulus,goal_motivation_report,social_priming,priming,0,30,23,7,0,0,0,7,0.23333333333333334
P2,Kay2014_structure_goal_pursuit,sonnet45,B,none,random,narrative_stimulus,goal_motivation_report,social_priming,priming,0,30,0,30,0,0,0,30,1.0
P2,Kay2014_structure_goal_pursuit,sonnet45,B,none,structure,narrative_stimulus,goal_motivation_report,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Kay2014_structure_goal_pursuit,sonnet5,A,demographic,random,narrative_stimulus,goal_motivation_report,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Kay2014_structure_goal_pursuit,sonnet5,A,demographic,structure,narrative_stimulus,goal_motivation_report,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Kay2014_structure_goal_pursuit,sonnet5,A,none,random,narrative_stimulus,goal_motivation_report,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Kay2014_structure_goal_pursuit,sonnet5,A,none,structure,narrative_stimulus,goal_motivation_report,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Kay2014_structure_goal_pursuit,sonnet5,B,demographic,random,narrative_stimulus,goal_motivation_report,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Kay2014_structure_goal_pursuit,sonnet5,B,demographic,structure,narrative_stimulus,goal_motivation_report,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Kay2014_structure_goal_pursuit,sonnet5,B,none,random,narrative_stimulus,goal_motivation_report,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,Kay2014_structure_goal_pursuit,sonnet5,B,none,structure,narrative_stimulus,goal_motivation_report,social_priming,priming,0,30,30,0,0,0,0,0,0.0
P2,KimMarkus1999_uniqueness_preference,sonnet45,A,demographic,majority_target,visual_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,KimMarkus1999_uniqueness_preference,sonnet45,A,demographic,minority_target,visual_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,KimMarkus1999_uniqueness_preference,sonnet45,A,none,majority_target,visual_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,KimMarkus1999_uniqueness_preference,sonnet45,A,none,minority_target,visual_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,KimMarkus1999_uniqueness_preference,sonnet45,B,demographic,majority_target,visual_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,KimMarkus1999_uniqueness_preference,sonnet45,B,demographic,minority_target,visual_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,KimMarkus1999_uniqueness_preference,sonnet45,B,none,majority_target,visual_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,KimMarkus1999_uniqueness_preference,sonnet45,B,none,minority_target,visual_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,KimMarkus1999_uniqueness_preference,sonnet5,A,demographic,majority_target,visual_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,KimMarkus1999_uniqueness_preference,sonnet5,A,demographic,minority_target,visual_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,KimMarkus1999_uniqueness_preference,sonnet5,A,none,majority_target,visual_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,KimMarkus1999_uniqueness_preference,sonnet5,A,none,minority_target,visual_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,KimMarkus1999_uniqueness_preference,sonnet5,B,demographic,majority_target,visual_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,KimMarkus1999_uniqueness_preference,sonnet5,B,demographic,minority_target,visual_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,KimMarkus1999_uniqueness_preference,sonnet5,B,none,majority_target,visual_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
P2,KimMarkus1999_uniqueness_preference,sonnet5,B,none,minority_target,visual_stimulus,neutral_judgment,jdm_bias,jdm_or_perceptual,0,20,20,0,0,0,0,0,0.0
A0,Klink2000_soundsymbolism,sonnet45,A,demographic,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
A0,Klink2000_soundsymbolism,sonnet45,A,none,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
A0,Klink2000_soundsymbolism,sonnet45,B,demographic,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
A0,Klink2000_soundsymbolism,sonnet45,B,none,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
A0,Klink2000_soundsymbolism,sonnet45,deidentified,demographic,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
A0,Klink2000_soundsymbolism,sonnet45,deidentified,none,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
A0,Klink2000_soundsymbolism,sonnet45,frame_flip,demographic,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,60,46,14,0,0,0,14,0.23333333333333334
A0,Klink2000_soundsymbolism,sonnet45,frame_flip,none,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,60,0,60,0,0,0,60,1.0
A0,Klink2000_soundsymbolism,sonnet5,A,demographic,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
A0,Klink2000_soundsymbolism,sonnet5,A,none,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
A0,Klink2000_soundsymbolism,sonnet5,B,demographic,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
A0,Klink2000_soundsymbolism,sonnet5,B,none,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
A0,Klink2000_soundsymbolism,sonnet5,deidentified,demographic,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
A0,Klink2000_soundsymbolism,sonnet5,deidentified,none,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
A0,Klink2000_soundsymbolism,sonnet5,frame_flip,demographic,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
A0,Klink2000_soundsymbolism,sonnet5,frame_flip,none,,no_manipulation,neutral_judgment,linguistic_intuition,jdm_or_perceptual,0,60,60,0,0,0,0,0,0.0
A1,Knobe2003_side_effect,sonnet45,A,demographic,harm,narrative_stimulus,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Knobe2003_side_effect,sonnet45,A,demographic,help,narrative_stimulus,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Knobe2003_side_effect,sonnet45,A,none,harm,narrative_stimulus,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Knobe2003_side_effect,sonnet45,A,none,help,narrative_stimulus,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Knobe2003_side_effect,sonnet45,B,demographic,harm,narrative_stimulus,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Knobe2003_side_effect,sonnet45,B,demographic,help,narrative_stimulus,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Knobe2003_side_effect,sonnet45,B,none,harm,narrative_stimulus,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Knobe2003_side_effect,sonnet45,B,none,help,narrative_stimulus,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Knobe2003_side_effect,sonnet5,A,demographic,harm,narrative_stimulus,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Knobe2003_side_effect,sonnet5,A,demographic,help,narrative_stimulus,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Knobe2003_side_effect,sonnet5,A,none,harm,narrative_stimulus,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
A1,Knobe2003_side_effect,sonnet5,A,none,help,narrative_stimulus,moral_wrongness_rating,moral_judgment,moral,0,30,30,0,0,0,0,0,0.0
